radboudsource,sourceguid,target,targetguid
CHEMBL16,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL16,ENSG00000183873,http://purl.uniprot.org/uniprot/P12109
CHEMBL16,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL16,ENSG00000196876,http://purl.uniprot.org/uniprot/Q13370
CHEMBL16,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL16,ENSG00000185313,http://purl.uniprot.org/uniprot/P12821
CHEMBL16,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL16,ENSG00000136531,http://purl.uniprot.org/uniprot/P03923
CHEMBL16,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL16,ENSG00000153253,http://purl.uniprot.org/uniprot/P10912
CHEMBL16,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL16,ENSG00000007314,http://purl.uniprot.org/uniprot/O15230
CHEMBL16,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL16,ENSG00000136546,http://purl.uniprot.org/uniprot/Q13547
CHEMBL16,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL16,ENSG00000169432,http://purl.uniprot.org/uniprot/P48549
CHEMBL1643,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1643,ENSG00000106348,http://purl.uniprot.org/uniprot/Q04759
CHEMBL1683,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1683,ENSG00000113580,http://purl.uniprot.org/uniprot/P60880
CHEMBL2103837,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2103837,ENSG00000118271,http://purl.uniprot.org/uniprot/P07333
CHEMBL414357,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL414357,ENSG00000112164,http://purl.uniprot.org/uniprot/P06280
CHEMBL42,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL42,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL42,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL42,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL4297852,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297852,ENSG00000140538,http://purl.uniprot.org/uniprot/Q9HB55
CHEMBL4297852,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297852,ENSG00000148053,http://purl.uniprot.org/uniprot/P07202
CHEMBL4297852,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297852,ENSG00000198400,http://purl.uniprot.org/uniprot/Q03181
CHEMBL456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL456,ENSG00000074803,http://purl.uniprot.org/uniprot/P30556
CHEMBL550,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL550,ENSG00000168539,http://purl.uniprot.org/uniprot/P08123
CHEMBL550,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL550,ENSG00000133019,http://purl.uniprot.org/uniprot/P10600
CHEMBL723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL723,ENSG00000120907,http://purl.uniprot.org/uniprot/O43924
CHEMBL723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL723,ENSG00000170214,http://purl.uniprot.org/uniprot/P10912
CHEMBL723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL723,ENSG00000171873,http://purl.uniprot.org/uniprot/P18545
CHEMBL723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL723,ENSG00000188778,http://purl.uniprot.org/uniprot/Q13956
CHEMBL723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL723,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL723,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL833,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL833,ENSG00000169313,http://purl.uniprot.org/uniprot/Q9NPF7
CHEMBL1106,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1106,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL1200799,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200799,ENSG00000122420,http://purl.uniprot.org/uniprot/P13866
CHEMBL17860,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL17860,ENSG00000184160,http://purl.uniprot.org/uniprot/P01137
CHEMBL17860,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL17860,ENSG00000150594,http://purl.uniprot.org/uniprot/P35499
CHEMBL17860,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL17860,ENSG00000274286,http://purl.uniprot.org/uniprot/P00439
CHEMBL189171,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL189171,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL189171,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL189171,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL211456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL211456,ENSG00000120907,http://purl.uniprot.org/uniprot/O43924
CHEMBL211456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL211456,ENSG00000170214,http://purl.uniprot.org/uniprot/P10912
CHEMBL211456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL211456,ENSG00000184160,http://purl.uniprot.org/uniprot/P01137
CHEMBL211456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL211456,ENSG00000171873,http://purl.uniprot.org/uniprot/P18545
CHEMBL211456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL211456,ENSG00000150594,http://purl.uniprot.org/uniprot/P35499
CHEMBL211456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL211456,ENSG00000274286,http://purl.uniprot.org/uniprot/P00439
CHEMBL211456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL211456,ENSG00000188778,http://purl.uniprot.org/uniprot/Q13956
CHEMBL211456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL211456,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL211456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL211456,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL3039583,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039583,ENSG00000278195,http://purl.uniprot.org/uniprot/P51681
CHEMBL3039583,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039583,ENSG00000139874,http://purl.uniprot.org/uniprot/P10721
CHEMBL3039583,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039583,ENSG00000180616,http://purl.uniprot.org/uniprot/Q16832
CHEMBL3039583,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039583,ENSG00000162009,http://purl.uniprot.org/uniprot/P51787
CHEMBL3989977,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989977,ENSG00000111537,http://purl.uniprot.org/uniprot/P35913
CHEMBL515606,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL515606,ENSG00000159640,http://purl.uniprot.org/uniprot/P28222
CHEMBL566315,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL566315,ENSG00000012504,http://purl.uniprot.org/uniprot/Q92769
CHEMBL711,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL711,ENSG00000167397,http://purl.uniprot.org/uniprot/O75762
CHEMBL85,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL85,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL85,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL85,ENSG00000147246,http://purl.uniprot.org/uniprot/P06213
CHEMBL85,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL85,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL1017,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1017,ENSG00000144891,http://purl.uniprot.org/uniprot/P00797
CHEMBL111,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL111,ENSG00000118432,http://purl.uniprot.org/uniprot/P13631
CHEMBL1111,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1111,ENSG00000151617,http://purl.uniprot.org/uniprot/P02462
CHEMBL1111,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1111,ENSG00000136160,http://purl.uniprot.org/uniprot/P56696
CHEMBL122,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL122,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL1565476,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1565476,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL1565476,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1565476,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL288441,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL288441,ENSG00000197122,http://purl.uniprot.org/uniprot/P17787
CHEMBL288441,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL288441,ENSG00000101336,http://purl.uniprot.org/uniprot/P05771
CHEMBL288441,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL288441,ENSG00000254087,http://purl.uniprot.org/uniprot/P30411
CHEMBL288441,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL288441,ENSG00000097007,http://purl.uniprot.org/uniprot/P24723
CHEMBL3545184,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545184,ENSG00000036828,http://purl.uniprot.org/uniprot/P02462
CHEMBL4297528,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297528,ENSG00000205571,http://purl.uniprot.org/uniprot/Q16637
CHEMBL43,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL43,ENSG00000077097,http://purl.uniprot.org/uniprot/P23458
CHEMBL43,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL43,ENSG00000131747,http://purl.uniprot.org/uniprot/P07949
CHEMBL517712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL517712,ENSG00000168539,http://purl.uniprot.org/uniprot/P08123
CHEMBL517712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL517712,ENSG00000133019,http://purl.uniprot.org/uniprot/P10600
CHEMBL517712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL517712,ENSG00000181072,http://purl.uniprot.org/uniprot/P02462
CHEMBL945,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL945,ENSG00000111319,http://purl.uniprot.org/uniprot/P16389
CHEMBL1077896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1077896,ENSG00000168356,http://purl.uniprot.org/uniprot/P16499
CHEMBL1077896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1077896,ENSG00000144285,http://purl.uniprot.org/uniprot/P23415
CHEMBL1077896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1077896,ENSG00000183873,http://purl.uniprot.org/uniprot/P12109
CHEMBL1077896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1077896,ENSG00000196876,http://purl.uniprot.org/uniprot/Q13370
CHEMBL1077896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1077896,ENSG00000185313,http://purl.uniprot.org/uniprot/P12821
CHEMBL1077896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1077896,ENSG00000136531,http://purl.uniprot.org/uniprot/P03923
CHEMBL1077896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1077896,ENSG00000153253,http://purl.uniprot.org/uniprot/P10912
CHEMBL1077896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1077896,ENSG00000007314,http://purl.uniprot.org/uniprot/O15230
CHEMBL1077896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1077896,ENSG00000136546,http://purl.uniprot.org/uniprot/Q13547
CHEMBL1077896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1077896,ENSG00000169432,http://purl.uniprot.org/uniprot/P48549
CHEMBL1201109,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201109,ENSG00000113580,http://purl.uniprot.org/uniprot/P60880
CHEMBL1201776,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201776,ENSG00000112038,http://purl.uniprot.org/uniprot/P02679
CHEMBL1201776,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201776,ENSG00000103546,http://purl.uniprot.org/uniprot/P25116
CHEMBL1346,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1346,ENSG00000133019,http://purl.uniprot.org/uniprot/P10600
CHEMBL1346,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1346,ENSG00000181072,http://purl.uniprot.org/uniprot/P02462
CHEMBL188952,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL188952,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL188952,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL188952,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL2107834,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107834,ENSG00000164116,http://purl.uniprot.org/uniprot/P50993
CHEMBL2107834,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107834,ENSG00000123201,http://purl.uniprot.org/uniprot/Q9Y698
CHEMBL2107834,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107834,ENSG00000152402,http://purl.uniprot.org/uniprot/O75899
CHEMBL2107834,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107834,ENSG00000061918,http://purl.uniprot.org/uniprot/Q13698
CHEMBL4297723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297723,ENSG00000188389,http://purl.uniprot.org/uniprot/P24530
CHEMBL495,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL495,ENSG00000125384,http://purl.uniprot.org/uniprot/P04035
CHEMBL495,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL495,ENSG00000160951,http://purl.uniprot.org/uniprot/P02458
CHEMBL502,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL502,ENSG00000087085,http://purl.uniprot.org/uniprot/P05107
CHEMBL564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL564,ENSG00000151577,http://purl.uniprot.org/uniprot/P21728
CHEMBL564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL564,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL564,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL564,ENSG00000069696,http://purl.uniprot.org/uniprot/P49841
CHEMBL58323,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58323,ENSG00000168356,http://purl.uniprot.org/uniprot/P16499
CHEMBL58323,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58323,ENSG00000144285,http://purl.uniprot.org/uniprot/P23415
CHEMBL58323,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58323,ENSG00000183873,http://purl.uniprot.org/uniprot/P12109
CHEMBL58323,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58323,ENSG00000196876,http://purl.uniprot.org/uniprot/Q13370
CHEMBL58323,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58323,ENSG00000185313,http://purl.uniprot.org/uniprot/P12821
CHEMBL58323,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58323,ENSG00000136531,http://purl.uniprot.org/uniprot/P03923
CHEMBL58323,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58323,ENSG00000153253,http://purl.uniprot.org/uniprot/P10912
CHEMBL58323,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58323,ENSG00000007314,http://purl.uniprot.org/uniprot/O15230
CHEMBL58323,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58323,ENSG00000136546,http://purl.uniprot.org/uniprot/Q13547
CHEMBL58323,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58323,ENSG00000169432,http://purl.uniprot.org/uniprot/P48549
CHEMBL83,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL83,ENSG00000091831,http://purl.uniprot.org/uniprot/P13637
CHEMBL831,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL831,ENSG00000151577,http://purl.uniprot.org/uniprot/P21728
CHEMBL831,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL831,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL831,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL831,ENSG00000147246,http://purl.uniprot.org/uniprot/P06213
CHEMBL831,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL831,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL831,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL831,ENSG00000069696,http://purl.uniprot.org/uniprot/P49841
CHEMBL982,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL982,ENSG00000116329,http://purl.uniprot.org/uniprot/P47989
CHEMBL982,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL982,ENSG00000112038,http://purl.uniprot.org/uniprot/P02679
CHEMBL982,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL982,ENSG00000082556,http://purl.uniprot.org/uniprot/P25101
CHEMBL10878,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL10878,ENSG00000147246,http://purl.uniprot.org/uniprot/P06213
CHEMBL10878,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL10878,ENSG00000168412,http://purl.uniprot.org/uniprot/P21802
CHEMBL10878,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL10878,ENSG00000134640,http://purl.uniprot.org/uniprot/Q13698
CHEMBL1201571,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201571,ENSG00000116824,http://purl.uniprot.org/uniprot/P35354
CHEMBL1201619,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201619,ENSG00000122194,http://purl.uniprot.org/uniprot/P51787
CHEMBL1201619,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201619,ENSG00000164344,http://purl.uniprot.org/uniprot/P42262
CHEMBL1201657,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201657,ENSG00000117601,http://purl.uniprot.org/uniprot/P56524
CHEMBL1269025,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1269025,ENSG00000126218,http://purl.uniprot.org/uniprot/Q03181
CHEMBL1742990,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742990,ENSG00000121594,http://purl.uniprot.org/uniprot/P02462
CHEMBL1742990,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742990,ENSG00000114013,http://purl.uniprot.org/uniprot/P01137
CHEMBL190461,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL190461,ENSG00000118432,http://purl.uniprot.org/uniprot/P13631
CHEMBL2111097,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111097,ENSG00000151067,http://purl.uniprot.org/uniprot/Q71U36
CHEMBL2111097,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111097,ENSG00000157388,http://purl.uniprot.org/uniprot/P29317
CHEMBL2111097,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111097,ENSG00000102001,http://purl.uniprot.org/uniprot/P35354
CHEMBL2111097,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111097,ENSG00000081248,http://purl.uniprot.org/uniprot/Q9UM73
CHEMBL219916,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL219916,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL4297762,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297762,ENSG00000198947,http://purl.uniprot.org/uniprot/P48357
CHEMBL531,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL531,ENSG00000151577,http://purl.uniprot.org/uniprot/P21728
CHEMBL531,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL531,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL531,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL531,ENSG00000069696,http://purl.uniprot.org/uniprot/P49841
CHEMBL531,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL531,ENSG00000169676,http://purl.uniprot.org/uniprot/P00797
CHEMBL531,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL531,ENSG00000184845,http://purl.uniprot.org/uniprot/P30874
CHEMBL623,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL623,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL623,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL623,ENSG00000147246,http://purl.uniprot.org/uniprot/P06213
CHEMBL623,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL623,ENSG00000103546,http://purl.uniprot.org/uniprot/P25116
CHEMBL623,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL623,ENSG00000108576,http://purl.uniprot.org/uniprot/P10275
CHEMBL697,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL697,ENSG00000100346,http://purl.uniprot.org/uniprot/P10721
CHEMBL697,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL697,ENSG00000006283,http://purl.uniprot.org/uniprot/P04626
CHEMBL697,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL697,ENSG00000196557,http://purl.uniprot.org/uniprot/P12821
CHEMBL765,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL765,ENSG00000103546,http://purl.uniprot.org/uniprot/P25116
CHEMBL970,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL970,ENSG00000022355,http://purl.uniprot.org/uniprot/P11511
CHEMBL970,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL970,ENSG00000113327,http://purl.uniprot.org/uniprot/P30518
CHEMBL970,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL970,ENSG00000011677,http://purl.uniprot.org/uniprot/P51787
CHEMBL970,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL970,ENSG00000186297,http://purl.uniprot.org/uniprot/P61812
CHEMBL970,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL970,ENSG00000151834,http://purl.uniprot.org/uniprot/Q16445
CHEMBL970,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL970,ENSG00000182256,http://purl.uniprot.org/uniprot/P78334
CHEMBL970,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL970,ENSG00000163285,http://purl.uniprot.org/uniprot/P13637
CHEMBL1094636,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1094636,ENSG00000129484,http://purl.uniprot.org/uniprot/Q9H244
CHEMBL1094636,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1094636,ENSG00000143799,http://purl.uniprot.org/uniprot/Q99062
CHEMBL1198857,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1198857,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL1200598,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200598,ENSG00000091831,http://purl.uniprot.org/uniprot/P13637
CHEMBL1200598,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200598,ENSG00000140009,http://purl.uniprot.org/uniprot/P07949
CHEMBL1442422,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1442422,ENSG00000103546,http://purl.uniprot.org/uniprot/P25116
CHEMBL1442422,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1442422,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL1489,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1489,ENSG00000119772,http://purl.uniprot.org/uniprot/P40189
CHEMBL1489,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1489,ENSG00000130816,http://purl.uniprot.org/uniprot/O15230
CHEMBL159,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159,ENSG00000101162,http://purl.uniprot.org/uniprot/P08123
CHEMBL159,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159,ENSG00000261456,http://purl.uniprot.org/uniprot/Q71U36
CHEMBL159,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159,ENSG00000104833,http://purl.uniprot.org/uniprot/P14416
CHEMBL159,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159,ENSG00000137267,http://purl.uniprot.org/uniprot/Q00975
CHEMBL159,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159,ENSG00000188229,http://purl.uniprot.org/uniprot/O15230
CHEMBL159,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159,ENSG00000196230,http://purl.uniprot.org/uniprot/P15391
CHEMBL159,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159,ENSG00000137285,http://purl.uniprot.org/uniprot/P24462
CHEMBL159,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159,ENSG00000258947,http://purl.uniprot.org/uniprot/Q14524
CHEMBL159,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159,ENSG00000176014,http://purl.uniprot.org/uniprot/P02461
CHEMBL1628502,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1628502,ENSG00000153956,http://purl.uniprot.org/uniprot/P37088
